,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
628,3751884,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-czerniakowska-2-pokojowe-c4m0h2,3 dni temu,9.0,Warszawa Mokotów,ul. Czerniakowska,Mieszkanie,2,37,True,3 100,czynszw cenie,"Dwa pokoje z kuchnią 37 mkw, balkon, dziesiąte piętro z windą. Dolny Mokotów , skrzyżowanie Czerniakowskiej z Gagarina. Okna od strony podwórza. Lodówka, płyta gazowa, mikrofala z opcją grilla, pralka, podstawowe przybory kuchenne. W dużym pokoju wersalka i szafa. W małym pokoju łóżko pojedyncze, szafa wbudowana. Cena 3100 złotych (zawiera aktualny czynsz dla spółdzielni w wysokości 663złotych). Wymagana kaucja w wysokości 3000 złotych, płatna wraz z pierwszym czynszem. Dodatkowo co dwa miesiące dopłata za energię elektryczną i gaz (obecnie 300 złotych pierwsza płatność za media w listopadzie). Rozliczenie wody dwa razy w roku jako różnica pomiędzy zaliczkami płatnymi w czynszu a rzeczywistym zużyciem. Dostępne natychmiast. [numer]",mieszkania wynajem
629,3751840,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-cybernetyki-2-pokojowe-m5u4v2,3 dni temu,5.0,Warszawa Mokotów,ul. Cybernetyki,Mieszkanie,2,58,True,3 575,,"Wynajmę przestronne mieszkanie 2 pokojowe (57m2) w apartamentowcu-bezpośrednio. Mieszkanie składa się z 2 pokoi, aneksu kuchennego, garderoby, łazienki, przedpokoju. Umowa najmu okazjonalnego + oświadczenie o poddaniu się egzekucji + umowa o prace najemcy do okazania. Koszt wynajmu 3575 + kaucja + czynsz + prąd + woda (zaliczkowo).",mieszkania wynajem
630,3751448,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-poludnie-ul-grochowska-2-pokojowe-i4x8a9,3 dni temu,11.0,Warszawa Praga-Południe,ul. Grochowska,Mieszkanie,2,34,True,3 600,czynsz650zł,"Mieszkanie dwupokojowe na wynajem. Współpracuję z pośrednikami w obrocie nieruchomościami. Dwupokojowe mieszkanie o powierzchni 34 m2, wykończone w wysokim standardzie, położone na 3 piętrze, w nowym budynku apartamentowym, ul. Grochowska, 87. Nowoczesny kompleks mieszkalny, w którym znajduje się lokal jest osiedlem zamkniętym, dozorowanym przez lokalną ochronę, wspomaganą rozbudowanym systemem monitoringu. Mieszkanie znajduje się na 3 piętrze w budynku 6 piętrowym . Mieszkanie przytulne  ma 2 odrębne pokoje , kuchnię , łazienkę oraz balkon.  Mieszkanie jest w pełni wykończone i wyposażone we wszystkie niezbędne sprzęty RTV i AGD (piekarnik, płyta grzewcza, okap, zmywarka, lodówko-zamrażarka, pralka). Współpracuję z pośrednikami w obrocie nieruchomościami.",mieszkania wynajem
631,3751414,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-obrzezna-3-pokojowe-a1g2s8,3 dni temu,8.0,Warszawa Mokotów,ul. Obrzeżna,Mieszkanie,3,65,True,4 900,czynsz700zł,"Apartament 65 m² na 7. piętrze I 3 pokoje z 2 miejscami garażowymi | Hubertus, ul. Obrzeżna, MOKOTÓW Mieszkanie jest dostępne od ręki Atuty: 1.	Oferta bezpośrednio od właściciela 2.	Mieszkanie dostępne od października 3.	3-pokojowy komfortowy apartament na Mokotowie 4.	Dwa podziemne miejsca parkingowe + komórka lokatorska 5.	7. piętro – spokój, cisza i prywatność | ochrona 24 h | monitoring | windy 6.	Plac zabaw, ogromne patio, dużo zieleni, doskonała infrastruktura wokół osiedla Opis: Na wynajem apartament o powierzchni 65 m² położony na prestiżowym osiedlu Hubertus przy ul. Obrzeżnej, nieopodal Galerii Mokotów . Hubertus to nowoczesne, zielone osiedle z cenioną infrastrukturą. Mieszkanie jest w pełni umeblowane i wyposażone w sprzęt AGD. Dwustronny układ zapewnia naturalne doświetlenie przez cały dzień. Apartament jest gotowy do wprowadzenia. Dodatkowym atutem jest przestronny balkon (ok. 10 m²) z wyjściem z dwóch pokoi. Lokalizacja: •	autobus – 200 m •	tramwaj – 800 m •	metro – 2,4 km Bliskość lotniska Chopina, obwodnicy i centrum Warszawy (20 min samochodem, 30 min tramwajem). W pobliżu sklepy, piekarnie, restauracje, szkoły, przedszkola. Przykładowo: •	Biedronka – 400 m •	Rossmann – 450 m •	Galeria Mokotów – 1 km Lokalizacja mieszkania zapewnia blisko parków i miejskich atrakcji Starego Mokotowa. Wystarczy kilka minut spacerem lub rowerem, by znaleźć wszystko, co potrzebne, by cieszyć się miejskim życiem. Układ mieszkania: •	pokój dzienny z aneksem kuchennym, •   pokój do pracy lub dla dziecka, •	sypialnia z dużą szafą, •	łazienka z wanną, •	przedpokój, •	WC. Wyposażenie: Sprzęt AGD: chłodziarko-zamrażarka Liebherr, piekarnik Bosch, płyta indukcyjna Bosch, zmywarka Bosch, okap Beko, pralka Samsung. Dodatkowo: drewniana stolarka okienna, drzwi Porta, pojemne szafy, meble w zabudowie, domofon. Dodatki: •	2 miejsca garażowe (brak problemów z parkowaniem), •	komórka lokatorska 5 m² (komfortowa powierzchnia magazynowa). Cena: •	czynsz najmu: 4 900 zł/mies. •	opłaty administracyjne: ok. 700 zł/mies. Dodatkowo w razie zapotrzebowania: •	miejsca parkingowe: 250 zł/mies. każde •	komórka lokatorska: 250 zł/mies. Zapraszam do kontaktu i oglądania mieszkania. Ogłoszenie bez pośredników – proszę nie dzwonić w sprawie współpracy z biurem nieruchomości.",mieszkania wynajem
632,3751334,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-imielin-ul-jana-miklaszewskiego-2-pokojowe-y7h4o2,3 dni temu,1.0,Warszawa Imielin,ul. Jana Miklaszewskiego,Mieszkanie,2,48,True,3 000,czynsz1200zł,Mieszkanie umeblowane po remoncie sześć lat temu ciepłe suche założona dwa lata temu klimatyzacja.łazienka z kabiną prysznicową.,mieszkania wynajem
633,3744450,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-ursus-ul-stanislawa-wojciechowskiego-2-pokojowe-f6r8h6,6 dni temu,7.0,Warszawa Ursus,ul. Stanisława Wojciechowskiego,Mieszkanie,2,48,True,4 000,czynsz700zł,"Do wynajęcia jasne i przytulne 2-pokojowe mieszkanie o powierzchni 48,08 m² z balkonem, położone w doskonałej lokalizacji na ul. Wojciechowskiego 36 ( Ursus Niedźwiadek). Stan: świeżo po generalnym remoncie, w pełni wyposażone i gotowe do zamieszkania / nowe sprzęty AGD (zakupione na początku 2025 roku, objęte gwarancją) Układ pomieszczeń: * przestronny salon 24,68 m² z wyjściem na balkon z widokiem na Warszawę , * sypialnia 9,75 m² * oddzielna kuchnia 5,52 m² * łazienka 2,62 m² * korytarz 5,51 m² OKOLICA Lokalizacja idealna do życia: kilka minut spacerem do szkoły, przedszkola i placu zabaw w pobliżu parki, sklepy (FACTORY) , punkty usługowe, basen, przystanki autobusowe w bezpośrednim sąsiedztwie szybki dojazd do centrum Warszawy trasami S1/R1 oraz PKP Pośrednikom dziękuje.",mieszkania wynajem
634,3753342,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-bemowo-ul-wladyslawa-raginisa-2-pokojowe-n7k8r0,dzisiajnowe,4.0,Warszawa Bemowo,ul. Władysława Raginisa,Mieszkanie,2,45,True,2 700,,"Do wynajęcia mieszkanie ok.45 mk na Bemowie ot zaraz. 2 pokoje +kuchnia +łazienka720. Ładna 9o4838 i bezpieczna okolica, dobre połączenie z Centrum( autobusy, metro, tramwaje).W pobliżu szkoły, przedszkola, sklepy, a obok park. Blok 11 piętrowy z 1981r. Umeblowane + pralka i lodówka. Mieszkanie ciepłe, słoneczne, okna wychodzą na południe i północ.",mieszkania wynajem
635,3753332,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-targowek-zygmunta-jorskiego-2-pokojowe-g7a6x3,dzisiajnowe,6.0,Warszawa Targówek,Zygmunta Jórskiego,Mieszkanie,2,32,True,3 200,czynszw cenie,"Przytulne mieszkanie dla  osoby niepalącej (lub dla pary). Świetna lokalizacja - 750 m do stacji metra Trocka, 4 minuty do przystanków autobusowych przy ul. Radzymińskiej. Mieszkanie w pełni umeblowane i wyposażone w sprzety AGD. Okres wynajmu - rok z możliwością przedłużenia. Wymagana kaucja w wysokości miesiecznego czynszu. W przypadku zanieszkania pary - czynsz byłby wyższy o 300 zł. W mieszkaniu nie ma możliwości trzymania zwierząt. Cozy apartment for a non-smoker (or a couple). Great location - 750 m to the Trocka metro station and 4 minutes to the bus stops on Radzymińska Street. The apartment is fully furnished and equipped with household appliances. The rental period is one year with the possibility of extension. A security deposit equal to one month's rent is required. If a couple moves in, the rent would be PLN 300 higher. No pets are allowed in the apartment.",mieszkania wynajem
636,3753240,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-cieszynska-2-pokojowe-j9b9d7,wczorajnowe,18.0,Warszawa Mokotów,ul. Cieszyńska,Mieszkanie,2,48,True,4 000,czynsz1000zł,"4000 zł !! Do wynajęcia 2-pokojowy apartament przy Metrze Wilanowska Mieszkanie jest nowocześnie urządzone o pow. 48 m2, usytuowane na 1 z 6 pięter nowoczesnego budynku. Wykończenia części wspólnych o najwyższym standardzie. Apartament położony w środkowej części zabudowy przez co jest bardzo cichy. Jest gustownie zaprojektowane i solidnie wykończone, składa się z: salonu z aneksem kuchennym, przedpokoju z szafą, sypialni z szafą i łazienki z prysznicem oraz balkonu. Aneks kuchenny wyposażony jest w płytę indukcyjną, lodówkę, piekarnik, kawiarkę, czajnik oraz inne sprzęty i połączony jest z częścią jadalniano-wypoczynkową, gdzie znajdują się stół z krzesłami, telewizor (52 cale) oraz kanapa. Urządzone w nowoczesnym stylu zlokalizowane tuż przy stacji metra Wilanowska, -200 m. Położone jest w obszarze biznesowym Warszawy , na Mokotowie, 2,5km od lotniska, Polski Bus-200m, tramwaj/autobus – 200 m. Bliskość stacji metra umożliwia szybki dojazd na Dworzec Centralny oraz do ośrodków akademickich (Politechnika - 5 minut, SGH - 4 minuty). Dojazd samochodem do Galerii Mokotów oraz biurowców na tzw. Mordorze zajmuje 10 minut. Mieszkanie posiada słoneczny, przestronny balkon. Miejsce to jest dogodną lokalizacją i blisko centrów biznesowych usytuowanych przy ulicy Domaniewskiej.  Mieszkanie designerskie wyróżnia się wystrojem i wyposażeniem, w którym każdy wypocznie. Przynależy do niego również miejsce parkingowe w garażu podziemnym . W najbliższej okolicy mnóstwo sklepów, punktów usługowych, restauracji i innych elementów infrastruktury społecznej. Jak dodamy do tego informację o rewelacyjnym węźle komunikacyjnym, zapewniającym wygodne połączenie z pozostałymi częściami miasta, zarówno dla poruszających się samochodem, jak i korzystających z komunikacji miejskiej, wykreuje nam się świetne miejsce nie tylko do zamieszkania ale i odpoczynku po godzinach spędzonych w pracy. Informacje dodatkowe: - dodatkowo Najemca ponosi koszty opłat administracyjnych (w tym uwzględnione są zaliczki na media: woda zimna i ciepła, centralne ogrzewanie, wywóz śmieci), - 1026 zł/miesięcznie, - opłaty za media po przekroczeniu zaliczek w czynszu administracyjnym wg wskazań dokumentu - opłata za prąd - według faktycznego zużycia - minimalny okres najmu 12 miesięcy - brak zgody na posiadanie zwierząt w lokalu, - mieszkanie dla singli/pary bez dzieci i zwierząt. - Mieszkanie dostępne od 01.11.25 - kaucja 6000 zł - wolne od 1 listopada - umowa najmu okazjonalnego",mieszkania wynajem
637,3751956,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-srodmiescie-ul-okolnik-2-pokojowe-u2g4q1,wczorajnowe,9.0,Warszawa Śródmieście,ul. Okólnik,Mieszkanie,2,56,True,4 500,czynsz1000zł,"Do wynajęcia od zaraz Przestronne, wysokie, mieszkanie z balkonem w pięknej przedwojennej kamienicy. LOKALIZACJA Mieszkanie znajduje się na ulicy Okólnik, 300 metrów od Traktu Królewskiego 200 od ulicy Nowy Świat. Naprzeciwko Akademii Muzycznej. Obok muzeum Fryderyka Chopina. Park na skarpie, po przejściu przez ulicę, mimo lokalizacji w ścisłym centrum, ulica jest cicha i spokojna. Mieszkanie jest bardzo dobrze skomunikowane z innymi częściami Warszawy . W odległości 450 metrów znajduje się stacja metra, dworzec kolejowy, przystanek autobusowy, SKM. Okolica posiada dobrze rozbudowaną sieć linii tramwajowych i autobusowych - najbliższy przystanek jest 200 metrów od mieszkania. W najbliższej okolicy znajdują się liczne sklepy i punkty usługowe. 50 metrów od mieszkania jest piękny i duży park. Budynek, w którym znajduje się mieszkanie zwany także Kamienicą Ordynacką to neoklasycystyczna kamienica, która powstała w 1912 roku i była jedną z największych, a jednocześnie najbardziej wytwornych kamienic warszawskich swojej epoki. Odrestaurowana szczyci się pięknym wnętrzem. NIERUCHOMOŚĆ Do wynajęcia 2-pokojowe całkowicie umeblowane mieszkanie w wysokim standardzie o powierzchni 56 m2 plus balkon znajdujące się na I piętrze w 6-piętrowym budynku. Mieszkanie składa się z przestronnego salonu, osobnej widnej kuchni, sypialni, łazienki oraz pojemnej garderoby. W sypialni znajduje się szafa oraz łoże małżeńskie. Salon wyposażony w kanapę oraz stół z czterema krzesłami. Z salonu jest wyjście na balkon od strony dziedzińca. Jest to niesamowity klimat przedwojennej zabudowy. Kuchnia jest w pełni wyposażony w meble w zabudowie oraz wysokiej jakości sprzęt AGD - płyta indukcyjna, piekarnik, lodówka z zamrażarką, pralkę, okap i zmywarka. Ponadto kuchnia wyposażona w naczynia, garnki i wszystkie potrzebne akcesoria. Przestronna łazienka z kabiną prysznicową. W garderobie liczne półki oraz wieszaki na ubrania. CENA 4500 PLN - czynsz 1000 PLN Dodatkowo płatne media - woda i prąd Ogrzewanie centralne ujęte w czynszu. Obowiązuje kaucja w wysokości 5000 PLN Kontakt Michał [numer]",mieszkania wynajem
638,3752820,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-saska-kepa-ul-miedzynarodowa-2-pokojowe-w8v1v7,2 dni temu,9.0,Warszawa Saska Kępa,ul. Międzynarodowa,Mieszkanie,2,38,True,3 200,czynsz791zł,"English follows ------------------------------------------------------ Do wynajęcia: ciche mieszkanie na ul. Międzynarodowej ( Saska Kępa ) — oferta prywatna, bez prowizji Dostępne od: 5 października Powierzchnia: 38 m² Cena najmu: 3200 zł + czynsz administracyjny (ok. 790 zł) Kaucja: 2-miesięczna (zwrotna) Oferta prywatna — bez prowizji dla agencji Bez zwierząt • Zakaz palenia Opis mieszkania: - 1 sypialnia - Salon z w pełni wyposażonym aneksem kuchennym - Łazienka z wanną - Balkon z widokiem na zieleń Lokalizacja: - Spokojna okolica, tuż przy ogródkach działkowych — idealna na spacery i relaks - W pobliżu sklepy: Biedronka, Rossmann - Zaledwie 150 metrów od budynku znajduje się przystanek autobusowy linii 111, która w mniej niż 10 minut dowozi pasażerów bezpośrednio do centrum (Rondo de Gaulle’a / Nowy Świat) Dodatkowe atuty: - Mieszkanie ciche, idealne dla osób ceniących spokój - Doskonała komunikacja z centrum miasta - Zielona, przyjazna okolica Zainteresowanych proszę o kontakt w celu umówienia się na obejrzenie mieszkania. ------------------------------------------------------- For Rent: Quiet Apartment on Międzynarodowa Street (Saska Kępa) — Private Listing, No Agency Fee Available from: October 5th Size: 38 m² Monthly rent: 3200 PLN + administrative fee (approx. 790 PLN) Security deposit: Equivalent to 2 months’ rent (refundable) Private offer — no commission or agency fees No pets • Non-smoking only Apartment features: - 1 bedroom - Living room with fully equipped open kitchen - Bathroom with bathtub - Balcony overlooking green space Location highlights: - Peaceful area near allotment gardens — perfect for walks and relaxation - Nearby shops: Biedronka, Rossmann - Just 150 meters from the building is bus stop 111, which takes you directly to the city center (Rondo de Gaulle’a / Nowy Świat) in under 10 minutes Additional benefits: - Quiet surroundings, ideal for those who value peace and privacy - Excellent public transport connections to downtown - Green and friendly neighborhood If you're interested, please contact me to schedule a viewing.",mieszkania wynajem
639,3752764,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-zygmunta-modzelewskiego-2-pokojowe-d9m1m7,2 dni temu,10.0,Warszawa Mokotów,ul. Zygmunta Modzelewskiego,Mieszkanie,2,38,True,3 000,czynsz700zł,"Wynajmę od 1.10.2025r  kompletnie umeblowane, ciche mieszkanie 38m kw. -dwa oddzielne, zamykane pokoje, oddzielna kuchnia, piwnica. Mieszkanie znajduje się przy ul. Zygmunta Modzelewskiego 96  (róg Alei Niepodległości i Woronicza)- usytuowanie - strona wschodnia. Okna wychodzą na zadrzewione podwórko, dlatego tez mieszkanie jest ciche  a sąsiedzi są przyjaźni i spokojni. Mieszkanie 2 lata wstecz przeszło generalny remont (nowa łazienka, nowe drzwi, szpachlowanie i malowanie ścian, wymiana elektryki etc) W większym pokoju jest obszerny  segment z szafą, kanapa, biurko, fotel w mniejszym - mniejsza zabudowa z szafą,  półtapczan, biurko, fotel. W korytarzu szafa komandor z lustrem. W kuchni duża zabudowa kuchenna, pralka, lodówka, mikrofala, czajnik, przybory kuchenne, garnki etc. Mieszkanie znajduje się na II pietrze w bloku 10-piętrowym z nowoczesnymi dwiema windami. Jednym z największych atutów tego mieszkania jest jego rewelacyjne skomunikowane- 1 minuta do metra Wierzbno, 3 minuty do tramwai i autobusów przy skrzyżowaniu ul. Woronicza/Alei Niepodległości, skąd doskonały kilkuminutowy bądź kilkunastominutowy dojazd do SGH, SGGW, Politechniki, Uczelni Łazarskiego, Vistula, Centrum etc. Bezpośrednia okolica Mordoru, Parku Arkadia. Dodatkowo płatne zużycie energii elektrycznej i gazu w/g wskazań liczników. Kaucja zwrotna w wysokości 3000zł.",mieszkania wynajem
640,3752758,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-ul-czerniakowska-2-pokojowe-z4a5e5,2 dni temu,6.0,Warszawa Mokotów,ul. Czerniakowska,Mieszkanie,2,41,True,2 800,czynsz753zł,"Wynajmę 2-pokojowe mieszkanie 41 m² – ul. Czerniakowska 18, Warszawa Lokalizacja: Mokotów / Czerniaków Cena najmu: 2800 zł/miesiąc] Dostępne od: już Zapraszam do wynajęcia przytulnego mieszkania o powierzchni 36 m², położonego w doskonałej lokalizacji – przy ul. Czerniakowskiej 18. Mieszkanie znajduje się w zadbanym budynku z lat 70., w spokojnej zielonej okolicy z szybkim dostępem do centrum Warszawy. Opis mieszkania: Salon z aneksem kuchennym – jasny, funkcjonalny, z miejscem do wypoczynku i spożywania posiłków Oddzielna sypialnia – idealna dla jednej osoby lub pary Łazienka z wanną i prysznicem Przedpokój z szafą Mieszkanie po remoncie, w pełni umeblowane i wyposażone (lodówka, kuchenkę, piekarnik, pralka) Okna wychodzą na ciche podwórze – dużo naturalnego światła i spokój Komunikacja i okolica: Przystanki autobusowe w odległości 2 minut pieszo Blisko Łazienki Królewskie, Trakt Królewski, Powiśle W okolicy sklepy, restauracje, punkty usługowe, siłownia, apteka Dodatkowe informacje: Umowa najmu z zabezpieczeniem notarialnym. Kaucja: 2800 zł Opłaty administracyjne",mieszkania wynajem
