,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1025,KEGG_2019_Human,Toll-like receptor signaling pathway,1/104,0.0051999314202997,0.0111598835581629,0,0,19896.0,104635.24941415618,TICAM1
1026,KEGG_2019_Human,Hepatitis C,1/155,0.0077499127120574,0.0111598835581629,0,0,19845.0,96448.16254952336,TICAM1
1027,KEGG_2019_Human,Necroptosis,1/162,0.0080999104202618,0.0111598835581629,0,0,19838.0,95537.86936302872,TICAM1
1028,KEGG_2019_Human,Hepatitis B,1/163,0.0081499100978668,0.0111598835581629,0,0,19837.0,95410.9786681514,TICAM1
1029,KEGG_2019_Human,Influenza A,1/171,0.0085499075557634,0.0111598835581629,0,0,19829.0,94422.42241345016,TICAM1
1030,KEGG_2019_Human,NOD-like receptor signaling pathway,1/178,0.0088999053857096,0.0111598835581629,0,0,19822.0,93593.82745769851,TICAM1
1031,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0111598835581629,0,0,19814.0,92684.96451050608,TICAM1
1032,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0179998554097794,0,0,19670.0,80733.60565076157,TICAM1
1033,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,TICAM1
1034,KEGG_2019_Human,FoxO signaling pathway,1/132,0.0065999206698993,0.0092999029651357,0,0,19868.0,99751.22090491928,BCL6
1035,KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.0092999029651357,0.0092999029651357,0,0,19814.0,92684.96451050608,BCL6
1036,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0072499160871101,0,0,19855.0,97820.92670675044,PVR
1037,KEGG_2019_Human,Inflammatory bowel disease (IBD),1/65,0.003249949134407,0.0053499302026925,0,0,19935.0,114209.92613860144,FOXP3
1038,KEGG_2019_Human,Th17 cell differentiation,1/107,0.0053499302026925,0.0053499302026925,0,0,19893.0,104053.753408911,FOXP3
1039,KEGG_2019_Human,Tyrosine metabolism,1/36,0.0017999657178272,0.0047832644181221,0,0,19964.0,126172.23364250171,ADH1B
1040,KEGG_2019_Human,Fatty acid degradation,1/44,0.0021999607179423,0.0047832644181221,0,0,19956.0,122117.06559109331,ADH1B
1041,KEGG_2019_Human,Retinol metabolism,1/67,0.0033499481224912,0.0047832644181221,0,0,19933.0,113594.38808369274,ADH1B
1042,KEGG_2019_Human,Glycolysis / Gluconeogenesis,1/68,0.0033999476216189,0.0047832644181221,0,0,19932.0,113293.39338050144,ADH1B
1043,KEGG_2019_Human,Metabolism of xenobiotics by cytochrome P450,1/74,0.0036999446830449,0.0047832644181221,0,0,19926.0,111574.38983110404,ADH1B
1044,KEGG_2019_Human,Chemical carcinogenesis,1/82,0.004099940929819,0.0047832644181221,0,0,19918.0,109484.9180722932,ADH1B
1045,KEGG_2019_Human,Drug metabolism,1/108,0.0053999298011749,0.0053999298011749,0,0,19892.0,103863.47861844616,ADH1B
1046,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF169
1047,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR6C2
1048,KEGG_2019_Human,Autophagy,1/128,0.0063999221281459,0.0063999221281459,0,0,19872.0,100382.8010329652,ATG2A
1049,KEGG_2019_Human,N-Glycan biosynthesis,1/50,0.0024999572069037,0.0024999572069037,0,0,19950.0,119530.05920663515,MGAT2
1050,KEGG_2019_Human,Ubiquitin mediated proteolysis,1/137,0.0068499188797651,0.0121998870519305,0,0,19863.0,98987.62735269018,WWP1
1051,KEGG_2019_Human,Endocytosis,1/244,0.0121998870519305,0.0121998870519305,0,0,19756.0,87051.4275316661,WWP1
1052,KEGG_2019_Human,RNA degradation,1/79,0.0039499423167337,0.0050499326546803,0,0,19921.0,110243.89578070649,XRN1
1053,KEGG_2019_Human,Ribosome biogenesis in eukaryotes,1/101,0.0050499326546803,0.0050499326546803,0,0,19899.0,105233.48101229242,XRN1
1054,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF671
1055,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR52N1
1056,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF114
1057,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,SEMA4G
1058,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,CGNL1
1059,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,SRPK1
1060,KEGG_2019_Human,Cholinergic synapse,1/112,0.0055999282120529,0.0160498424271101,0,0,19888.0,103119.30984392198,CHRM1
1061,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.0160498424271101,0,0,19812.0,92463.712994847,CHRM1
1062,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0160498424271101,0,0,19788.0,89974.27756224656,CHRM1
1063,KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.0106998949514067,0.0160498424271101,0,0,19786.0,89779.39753374986,CHRM1
1064,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0176998626413668,0,0,19662.0,80229.79996326564,CHRM1
1065,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0176998626413668,0,0,19646.0,79255.8617626126,CHRM1
1066,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.009399902370135,0,0,19910.0,107587.50385474482,RYR3
1067,KEGG_2019_Human,Circadian entrainment,1/97,0.0048499343304706,0.009399902370135,0,0,19903.0,106058.9096435903,RYR3
1068,KEGG_2019_Human,Apelin signaling pathway,1/137,0.0068499188797651,0.009399902370135,0,0,19863.0,98987.62735269018,RYR3
1069,KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.0076499133771537,0.009399902370135,0,0,19847.0,96715.6407630817,RYR3
1070,KEGG_2019_Human,Alzheimer disease,1/171,0.0085499075557634,0.009399902370135,0,0,19829.0,94422.42241345016,RYR3
1071,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.009399902370135,0,0,19812.0,92463.712994847,RYR3
1072,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0079999110688441,0.0146398644623166,0,0,19840.0,95793.96509856998,PARD6B
1073,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0146398644623166,0,0,19830.0,94543.49009679438,PARD6B
1074,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0146398644623166,0,0,19819.0,93248.41634586031,PARD6B
1075,KEGG_2019_Human,Rap1 signaling pathway,1/206,0.010299897173561,0.0146398644623166,0,0,19794.0,90569.849337325,PARD6B
1076,KEGG_2019_Human,Endocytosis,1/244,0.0121998870519305,0.0146398644623166,0,0,19756.0,87051.4275316661,PARD6B
1077,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0164998674589645,0,0,19670.0,80733.60565076157,PARD6B
1078,KEGG_2019_Human,alpha-Linolenic acid metabolism,1/25,0.0012499733663791,0.0064284853770715,0,0,19975.0,133525.54486996148,PLA2G6
1079,KEGG_2019_Human,Linoleic acid metabolism,1/29,0.001449970461791,0.0064284853770715,0,0,19971.0,130534.69172799008,PLA2G6
1080,KEGG_2019_Human,Ether lipid metabolism,1/47,0.0023499589392381,0.0064284853770715,0,0,19953.0,120782.64067395544,PLA2G6
1081,KEGG_2019_Human,Arachidonic acid metabolism,1/63,0.0031499501598827,0.0064284853770715,0,0,19937.0,114844.46974572667,PLA2G6
1082,KEGG_2019_Human,Fc gamma R-mediated phagocytosis,1/91,0.0045499369072032,0.0064284853770715,0,0,19909.0,107362.10783923086,PLA2G6
1083,KEGG_2019_Human,Glycerophospholipid metabolism,1/97,0.0048499343304706,0.0064284853770715,0,0,19903.0,106058.9096435903,PLA2G6
1084,KEGG_2019_Human,Inflammatory mediator regulation of TRP channels,1/100,0.0049999330710556,0.0064284853770715,0,0,19900.0,105436.78197328727,PLA2G6
1085,KEGG_2019_Human,Vascular smooth muscle contraction,1/132,0.0065999206698993,0.0074249107536368,0,0,19868.0,99751.22090491928,PLA2G6
1086,KEGG_2019_Human,Ras signaling pathway,1/232,0.0115998901349604,0.0115998901349604,0,0,19768.0,88101.22480150245,PLA2G6
1087,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0079999110688441,0.0147498749536506,0,0,19840.0,95793.96509856998,STK3
1088,KEGG_2019_Human,MAPK signaling pathway,1/295,0.0147498749536506,0.0147498749536506,0,0,19705.0,83086.53988020132,STK3
1089,KEGG_2019_Human,Bacterial invasion of epithelial cells,1/74,0.0036999446830449,0.0036999446830449,0,0,19926.0,111574.38983110404,ARHGAP10
1090,KEGG_2019_Human,Galactose metabolism,1/31,0.0015499690656704,0.0021999607179423,0,0,19969.0,129189.85098816035,SI
1091,KEGG_2019_Human,Starch and sucrose metabolism,1/36,0.0017999657178272,0.0021999607179423,0,0,19964.0,126172.23364250171,SI
1092,KEGG_2019_Human,Carbohydrate digestion and absorption,1/44,0.0021999607179423,0.0021999607179423,0,0,19956.0,122117.06559109331,SI
1093,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR6M1
1094,KEGG_2019_Human,Thyroid hormone signaling pathway,1/116,0.0057999266512085,0.0115998533024171,0,0,19884.0,102400.8105961506,THRB
1095,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,THRB
1096,KEGG_2019_Human,Spliceosome,1/134,0.0066999199497742,0.0066999199497742,0,0,19866.0,99442.43560916925,USP39
1097,KEGG_2019_Human,Vitamin digestion and absorption,1/24,0.0011999741185782,0.0024999572069037,0,0,19976.0,134347.69487847842,APOB
1098,KEGG_2019_Human,Fat digestion and absorption,1/41,0.0020499625466866,0.0024999572069037,0,0,19959.0,123544.88783416104,APOB
1099,KEGG_2019_Human,Cholesterol metabolism,1/50,0.0024999572069037,0.0024999572069037,0,0,19950.0,119530.05920663515,APOB
1100,KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.0092999029651357,0.0092999029651357,0,0,19814.0,92684.96451050608,HOXA10
1101,KEGG_2019_Human,Hepatocellular carcinoma,1/168,0.0083999085011095,0.0115498903940656,0,0,19832.0,94787.72752807094,DPF3
1102,KEGG_2019_Human,Thermogenesis,1/231,0.0115498903940656,0.0115498903940656,0,0,19769.0,88191.07730937863,DPF3
1103,KEGG_2019_Human,Staphylococcus aureus infection,1/68,0.0033999476216189,0.0065832371945562,0,0,19932.0,113293.39338050144,C1R
1104,KEGG_2019_Human,Pertussis,1/76,0.0037999437281752,0.0065832371945562,0,0,19924.0,111031.8499691117,C1R
1105,KEGG_2019_Human,Complement and coagulation cascades,1/79,0.0039499423167337,0.0065832371945562,0,0,19921.0,110243.89578070649,C1R
1106,KEGG_2019_Human,Systemic lupus erythematosus,1/133,0.0066499203093911,0.0075999137114971,0,0,19867.0,99596.2591544721,C1R
1107,KEGG_2019_Human,Phagosome,1/152,0.0075999137114971,0.0075999137114971,0,0,19848.0,96850.665715497,C1R
1108,KEGG_2019_Human,Glycosphingolipid biosynthesis,1/45,0.0022499601197094,0.0022499601197094,0,0,19955.0,121662.49782449217,B3GALT1
1109,KEGG_2019_Human,"Glycine, serine and threonine metabolism",1/40,0.0019999631680592,0.0019999631680592,0,0,19960.0,124043.94523066044,GCAT
1110,KEGG_2019_Human,Citrate cycle (TCA cycle),1/30,0.0014999697593334,0.0029499522555206,0,0,19970.0,129851.13732048514,DLST
1111,KEGG_2019_Human,Tryptophan metabolism,1/42,0.0020999619311272,0.0029499522555206,0,0,19958.0,123057.75613441122,DLST
1112,KEGG_2019_Human,Lysine degradation,1/59,0.0029499522555206,0.0029499522555206,0,0,19941.0,116175.59385530632,DLST
1113,KEGG_2019_Human,VEGF signaling pathway,1/59,0.0029499522555206,0.0111598835581629,0,0,19941.0,116175.59385530632,NFATC2
1114,KEGG_2019_Human,B cell receptor signaling pathway,1/71,0.0035499461386618,0.0111598835581629,0,0,19929.0,112415.9585341616,NFATC2
1115,KEGG_2019_Human,Th1 and Th2 cell differentiation,1/92,0.0045999364719865,0.0111598835581629,0,0,19908.0,107139.13814408927,NFATC2
1116,KEGG_2019_Human,T cell receptor signaling pathway,1/101,0.0050499326546803,0.0111598835581629,0,0,19899.0,105233.48101229242,NFATC2
1117,KEGG_2019_Human,C-type lectin receptor signaling pathway,1/104,0.0051999314202997,0.0111598835581629,0,0,19896.0,104635.24941415618,NFATC2
1118,KEGG_2019_Human,Th17 cell differentiation,1/107,0.0053499302026925,0.0111598835581629,0,0,19893.0,104053.753408911,NFATC2
1119,KEGG_2019_Human,Osteoclast differentiation,1/127,0.0063499224962247,0.0111598835581629,0,0,19873.0,100543.72072014232,NFATC2
1120,KEGG_2019_Human,Natural killer cell mediated cytotoxicity,1/131,0.0065499210316603,0.0111598835581629,0,0,19869.0,99907.33811343512,NFATC2
1121,KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.0076499133771537,0.0111598835581629,0,0,19847.0,96715.6407630817,NFATC2
1122,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0111598835581629,0,0,19842.0,96053.2110949472,NFATC2
1123,KEGG_2019_Human,Cellular senescence,1/160,0.0079999110688441,0.0111598835581629,0,0,19840.0,95793.96509856998,NFATC2
1124,KEGG_2019_Human,Hepatitis B,1/163,0.0081499100978668,0.0111598835581629,0,0,19837.0,95410.9786681514,NFATC2
1125,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0111598835581629,0,0,19834.0,95034.82345515196,NFATC2
1126,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0111598835581629,0,0,19819.0,93248.41634586031,NFATC2
1127,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0111598835581629,0,0,19814.0,92684.96451050608,NFATC2
1128,KEGG_2019_Human,Human immunodeficiency virus 1 infection,1/212,0.0105998955026255,0.0112498919790339,0,0,19788.0,89974.27756224656,NFATC2
1129,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,1/219,0.0109498935894162,0.0112498919790339,0,0,19781.0,89299.85161916987,NFATC2
1130,KEGG_2019_Human,Human cytomegalovirus infection,1/225,0.0112498919790339,0.0112498919790339,0,0,19775.0,88738.27077557483,NFATC2
1131,KEGG_2019_Human,Mucin type O-glycan biosynthesis,1/31,0.0015499690656704,0.0015499690656704,0,0,19969.0,129189.85098816035,GALNT6
1132,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR10K1
1133,KEGG_2019_Human,Ras signaling pathway,1/232,0.0115998901349604,0.0115998901349604,0,0,19768.0,88101.22480150245,KSR2
1134,KEGG_2019_Human,RNA degradation,1/79,0.0039499423167337,0.0039499423167337,0,0,19921.0,110243.89578070649,EDC4
1135,KEGG_2019_Human,Pathogenic Escherichia coli infection,1/55,0.0027499544131125,0.0124832107766412,0,0,19945.0,117599.1294878737,EZR
1136,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0124832107766412,0,0,19925.0,111301.33528642564,EZR
1137,KEGG_2019_Human,Leukocyte transendothelial migration,1/112,0.0055999282120529,0.0124832107766412,0,0,19888.0,103119.30984392198,EZR
1138,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0124832107766412,0,0,19830.0,94543.49009679438,EZR
1139,KEGG_2019_Human,Proteoglycans in cancer,1/201,0.0100498985877989,0.0124832107766412,0,0,19799.0,91079.21596609056,EZR
1140,KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.0106998949514067,0.0124832107766412,0,0,19786.0,89779.39753374986,EZR
1141,KEGG_2019_Human,MicroRNAs in cancer,1/299,0.0149498740670514,0.0149498740670514,0,0,19701.0,82804.33538735632,EZR
1142,KEGG_2019_Human,Pentose phosphate pathway,1/30,0.0014999697593334,0.0014999697593334,0,0,19970.0,129851.13732048514,DERA
1143,KEGG_2019_Human,Glycerophospholipid metabolism,1/97,0.0048499343304706,0.0048499343304706,0,0,19903.0,106058.9096435903,TAZ
1144,KEGG_2019_Human,Regulation of lipolysis in adipocytes,1/55,0.0027499544131125,0.0073998893660899,0,0,19945.0,117599.1294878737,PLIN1
1145,KEGG_2019_Human,PPAR signaling pathway,1/74,0.0036999446830449,0.0073998893660899,0,0,19926.0,111574.38983110404,PLIN1
1146,KEGG_2019_Human,Apelin signaling pathway,1/137,0.0068499188797651,0.0091332251730202,0,0,19863.0,98987.62735269018,PLIN1
1147,KEGG_2019_Human,Thermogenesis,1/231,0.0115498903940656,0.0115498903940656,0,0,19769.0,88191.07730937863,PLIN1
1148,KEGG_2019_Human,p53 signaling pathway,1/72,0.0035999456502131,0.0035999456502131,0,0,19928.0,112131.59838572376,ADGRB1
1149,KEGG_2019_Human,Inositol phosphate metabolism,1/74,0.0036999446830449,0.0036999446830449,0,0,19926.0,111574.38983110404,PLCH1
1150,KEGG_2019_Human,Renin-angiotensin system,1/23,0.0011499748819949,0.0022999497639899,0,0,19977.0,135204.63922267244,KLK2
1151,KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,1/48,0.0023999583567988,0.0023999583567988,0,0,19952.0,120356.5272753826,KLK2
1152,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR9K2
1153,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,POU2F1
1154,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,MYH4
1155,KEGG_2019_Human,Protein digestion and absorption,1/90,0.0044999373439762,0.0044999373439762,0,0,19910.0,107587.50385474482,COL12A1
1156,KEGG_2019_Human,TGF-beta signaling pathway,1/90,0.0044999373439762,0.010424877259224,0,0,19910.0,107587.50385474482,NODAL
1157,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,1/139,0.006949918172816,0.010424877259224,0,0,19861.0,98689.81333375497,NODAL
1158,KEGG_2019_Human,Cytokine-cytokine receptor interaction,1/294,0.0146998751759735,0.0146998751759735,0,0,19706.0,83157.67014793828,NODAL
1159,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,LTB4R
1160,KEGG_2019_Human,Phototransduction,1/28,0.0013999711732997,0.0013999711732997,0,0,19972.0,131242.0761597353,RCVRN
1161,KEGG_2019_Human,Vasopressin-regulated water reabsorption,1/44,0.0021999607179423,0.0093396383965821,0,0,19956.0,122117.06559109331,ADCY6
1162,KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,1/48,0.0023999583567988,0.0093396383965821,0,0,19952.0,120356.5272753826,ADCY6
1163,KEGG_2019_Human,Ovarian steroidogenesis,1/49,0.0024499577795033,0.0093396383965821,0,0,19951.0,119939.1172087114,ADCY6
1164,KEGG_2019_Human,Regulation of lipolysis in adipocytes,1/55,0.0027499544131125,0.0093396383965821,0,0,19945.0,117599.1294878737,ADCY6
1165,KEGG_2019_Human,Cortisol synthesis and secretion,1/65,0.003249949134407,0.0093396383965821,0,0,19935.0,114209.92613860144,ADCY6
1166,KEGG_2019_Human,Renin secretion,1/69,0.003449947123837,0.0093396383965821,0,0,19931.0,112996.7391397682,ADCY6
1167,KEGG_2019_Human,Bile secretion,1/72,0.0035999456502131,0.0093396383965821,0,0,19928.0,112131.59838572376,ADCY6
1168,KEGG_2019_Human,Thyroid hormone synthesis,1/74,0.0036999446830449,0.0093396383965821,0,0,19926.0,111574.38983110404,ADCY6
1169,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0093396383965821,0,0,19925.0,111301.33528642564,ADCY6
1170,KEGG_2019_Human,Taste transduction,1/83,0.0041499404726918,0.0093396383965821,0,0,19917.0,109237.99888847338,ADCY6
1171,KEGG_2019_Human,Insulin secretion,1/86,0.0042999391173866,0.0093396383965821,0,0,19914.0,108514.46102290176,ADCY6
1172,KEGG_2019_Human,Gap junction,1/88,0.0043999382262822,0.0093396383965821,0,0,19912.0,108045.79305232369,ADCY6
1173,KEGG_2019_Human,GABAergic synapse,1/89,0.0044499377838098,0.0093396383965821,0,0,19911.0,107815.380281759,ADCY6
1174,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0093396383965821,0,0,19910.0,107587.50385474482,ADCY6
1175,KEGG_2019_Human,Dilated cardiomyopathy (DCM),1/91,0.0045499369072032,0.0093396383965821,0,0,19909.0,107362.10783923086,ADCY6
1176,KEGG_2019_Human,Morphine addiction,1/91,0.0045499369072032,0.0093396383965821,0,0,19909.0,107362.10783923086,ADCY6
1177,KEGG_2019_Human,GnRH signaling pathway,1/93,0.0046499360391879,0.0093396383965821,0,0,19907.0,106918.54242106884,ADCY6
1178,KEGG_2019_Human,Circadian entrainment,1/97,0.0048499343304706,0.0093396383965821,0,0,19903.0,106058.9096435903,ADCY6
1179,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0093396383965821,0,0,19902.0,105849.45495286948,ADCY6
